"","source","target","PhyloDist","Accuracy","run","Family_source","System_source","Family_target","System_target","Group","System","Transfer"
"171","czec1258","croa1245",1226.47557400098,0.27299,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"172","ukra1253","croa1245",1227.3386742806,0.27452,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"173","ukra1253","croa1245",1227.3386742806,0.26941,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"174","ukra1253","croa1245",1227.3386742806,0.27197,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"175","stan1295","croa1245",4405.4489161022,0.0785,9,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"176","croa1245","croa1245",0,0.49885,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"177","poli1260","croa1245",1226.97150832277,0.20768,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"178","poli1260","croa1245",1226.97150832277,0.2196,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"179","poli1260","croa1245",1226.97150832277,0.21789,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"180","slov1269","croa1245",1226.99132722055,0.30442,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"181","slov1269","croa1245",1226.99132722055,0.27123,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"182","slov1269","croa1245",1226.99132722055,0.28911,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"183","russ1263","croa1245",1227.02850322345,0.28296,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"184","russ1263","croa1245",1227.02850322345,0.27444,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"185","russ1263","croa1245",1227.02850322345,0.27104,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"186","russ1263","croa1245",1227.02850322345,0.28125,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"187","russ1263","croa1245",1227.02850322345,0.27444,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"188","slov1268","croa1245",820.436880529648,0.28417,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"189","slov1268","croa1245",820.436880529648,0.28502,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"190","mode1248","croa1245",4536.14226719345,0.10544,5,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"191","mode1248","croa1245",4536.14226719345,0.11566,10,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"192","mode1248","croa1245",4536.14226719345,0.08757,6,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"193","mode1248","croa1245",4536.14226719345,0.11651,1,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"194","slov1268","croa1245",820.436880529648,0.27991,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"195","slov1268","croa1245",820.436880529648,0.28162,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"196","stan1295","croa1245",4405.4489161022,0.0768,5,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"197","bulg1262","croa1245",666.076119356922,0.25653,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"198","bulg1262","croa1245",666.076119356922,0.25398,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"199","bulg1262","croa1245",666.076119356922,0.25313,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"200","czec1258","croa1245",1226.47557400098,0.28406,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"201","slov1268","czec1258",1227.02727721002,0.1812,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"202","stan1295","czec1258",4405.28838556123,0.12318,6,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"203","ukra1253","czec1258",727.781078061858,0.2622,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"204","mode1248","czec1258",4535.98173665249,0.0833,5,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"205","slov1269","czec1258",268.048898824021,0.28825,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"206","ukra1253","czec1258",727.781078061858,0.25297,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"207","poli1260","czec1258",645.672993164386,0.26611,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"208","poli1260","czec1258",645.672993164386,0.26656,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"209","slov1268","czec1258",1227.02727721002,0.201,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"210","ukra1253","czec1258",727.781078061858,0.2604,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"211","stan1295","czec1258",4405.28838556123,0.12768,7,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"212","slov1269","czec1258",268.048898824021,0.2878,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"213","poli1260","czec1258",645.672993164386,0.25891,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"214","russ1263","czec1258",727.470907004706,0.26079,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"215","slov1269","czec1258",268.048898824021,0.28645,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"216","slov1268","czec1258",1227.02727721002,0.17467,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"217","slov1269","czec1258",268.048898824021,0.28352,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"218","slov1269","czec1258",268.048898824021,0.27677,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"219","czec1258","czec1258",0,0.45564,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"220","mode1248","czec1258",4535.98173665249,0.08398,3,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"221","slov1268","czec1258",1227.02727721002,0.19583,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"222","slov1268","czec1258",1227.02727721002,0.17399,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"223","slov1269","czec1258",268.048898824021,0.28735,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"224","mode1248","czec1258",4535.98173665249,0.0878,1,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"225","croa1245","czec1258",1226.47557400098,0.2306,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"226","croa1245","czec1258",1226.47557400098,0.22093,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"227","croa1245","czec1258",1226.47557400098,0.23038,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"228","croa1245","czec1258",1226.47557400098,0.2315,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"229","russ1263","czec1258",727.470907004706,0.26259,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"230","russ1263","czec1258",727.470907004706,0.26282,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"231","russ1263","czec1258",727.470907004706,0.26439,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"232","croa1245","czec1258",1226.47557400098,0.22048,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"233","bulg1262","czec1258",1226.82435833037,0.21839,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"234","ukra1253","czec1258",727.781078061858,0.25275,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"235","ukra1253","czec1258",727.781078061858,0.25972,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"236","ukra1253","czec1258",727.781078061858,0.2541,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"237","bulg1262","czec1258",1226.82435833037,0.22987,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"238","ukra1253","czec1258",727.781078061858,0.2577,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"239","ukra1253","czec1258",727.781078061858,0.255,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"240","ukra1253","czec1258",727.781078061858,0.25432,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"241","ukra1253","czec1258",727.781078061858,0.25882,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"242","poli1260","czec1258",645.672993164386,0.26499,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"243","poli1260","czec1258",645.672993164386,0.26071,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"244","poli1260","czec1258",645.672993164386,0.26004,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"245","poli1260","czec1258",645.672993164386,0.25711,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"246","slov1269","czec1258",268.048898824021,0.28645,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"247","slov1269","czec1258",268.048898824021,0.2878,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"248","slov1269","czec1258",268.048898824021,0.29433,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"249","slov1269","czec1258",268.048898824021,0.28712,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"250","russ1263","czec1258",727.470907004706,0.26146,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"251","mode1248","czec1258",4535.98173665249,0.08128,7,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"252","mode1248","czec1258",4535.98173665249,0.09343,2,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"253","mode1248","czec1258",4535.98173665249,0.08623,10,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"254","mode1248","czec1258",4535.98173665249,0.08015,8,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"255","slov1268","czec1258",1227.02727721002,0.1992,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"256","slov1268","czec1258",1227.02727721002,0.19605,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"257","slov1268","czec1258",1227.02727721002,0.1947,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"258","slov1268","czec1258",1227.02727721002,0.17287,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"259","slov1268","czec1258",1227.02727721002,0.19335,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"260","stan1295","czec1258",4405.28838556123,0.1234,10,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"261","stan1295","czec1258",4405.28838556123,0.12295,1,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"262","stan1295","czec1258",4405.28838556123,0.13128,2,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"263","stan1295","czec1258",4405.28838556123,0.12138,8,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"264","stan1295","czec1258",4405.28838556123,0.1234,5,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"265","stan1295","czec1258",4405.28838556123,0.1234,9,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"266","stan1295","czec1258",4405.28838556123,0.12476,3,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"267","russ1263","czec1258",727.470907004706,0.26417,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"268","croa1245","czec1258",1226.47557400098,0.22633,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"269","russ1263","czec1258",727.470907004706,0.26372,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"270","russ1263","czec1258",727.470907004706,0.26777,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"271","russ1263","czec1258",727.470907004706,0.26439,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"272","czec1258","czec1258",0,0.46937,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"273","czec1258","czec1258",0,0.46825,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"274","czec1258","czec1258",0,0.4705,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"275","czec1258","czec1258",0,0.47162,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"276","czec1258","czec1258",0,0.4696,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"277","czec1258","czec1258",0,0.46937,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"278","poli1260","czec1258",645.672993164386,0.26701,9,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"279","poli1260","czec1258",645.672993164386,0.25936,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"280","croa1245","czec1258",1226.47557400098,0.22295,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"281","croa1245","czec1258",1226.47557400098,0.21575,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"282","croa1245","czec1258",1226.47557400098,0.23105,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"283","croa1245","czec1258",1226.47557400098,0.22835,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"284","bulg1262","czec1258",1226.82435833037,0.2301,4,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"285","bulg1262","czec1258",1226.82435833037,0.23077,1,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"286","mode1248","czec1258",4535.98173665249,0.07925,6,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"287","mode1248","czec1258",4535.98173665249,0.08285,9,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"288","bulg1262","czec1258",1226.82435833037,0.22379,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"289","bulg1262","czec1258",1226.82435833037,0.22874,5,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"290","bulg1262","czec1258",1226.82435833037,0.22942,6,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"291","bulg1262","czec1258",1226.82435833037,0.22042,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"292","bulg1262","czec1258",1226.82435833037,0.22987,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"293","bulg1262","czec1258",1226.82435833037,0.23392,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"294","czec1258","czec1258",0,0.47072,7,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"295","mode1248","czec1258",4535.98173665249,0.08353,4,"Greek","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"296","poli1260","czec1258",645.672993164386,0.25959,10,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"297","czec1258","czec1258",0,0.46937,2,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"298","russ1263","czec1258",727.470907004706,0.26552,3,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"299","stan1295","czec1258",4405.28838556123,0.12476,4,"Germanic","masc/fem/neu","Slavic","masc/fem/neu","Different","Same","masc/fem/neu - masc/fem/neu"
"300","czec1258","czec1258",0,0.45767,8,"Slavic","masc/fem/neu","Slavic","masc/fem/neu","Same","Same","masc/fem/neu - masc/fem/neu"
"301","swed1254","dani1285",497.607713326151,0.11583,2,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"302","swed1254","dani1285",497.607713326151,0.10851,8,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"303","dutc1256","dani1285",1669.28792153761,0.11826,7,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"304","dutc1256","dani1285",1669.28792153761,0.12851,4,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"305","dutc1256","dani1285",1669.28792153761,0.12119,5,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"306","dani1285","dani1285",0,0.2916,5,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"307","dani1285","dani1285",0,0.26964,6,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"308","dani1285","dani1285",0,0.296,2,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
"309","swed1254","dani1285",497.607713326151,0.129,1,"Germanic","com/neu","Germanic","com/neu","Same","Same","com/neu - com/neu"
